loan_id,grade,home_ownership,purpose,verification_status,term,emp_length_int,mths_since_issue_d,int_rate,mths_since_earliest_cr_line,acc_now_delinq,inq_last_6mths,annual_inc,dti,good_bad
28964,B,RENT,debt_consolidation,Verified,36 months,6,106,11.89,212,0.0,1,21000.0,8.57,0
21085,B,RENT,credit_card,Verified,36 months,0,58,14.09,240,0.0,1,57860.0,23.48,1
1143,B,MORTGAGE,debt_consolidation,Not Verified,36 months,7,53,11.55,181,0.0,3,26700.0,10.85,1
27017,C,MORTGAGE,credit_card,Source Verified,36 months,2,73,13.49,226,0.0,1,54000.0,23.67,1
16999,B,MORTGAGE,credit_card,Source Verified,36 months,9,63,13.11,241,0.0,2,100000.0,14.15,1
18470,B,RENT,credit_card,Not Verified,36 months,1,36,11.44,368,0.0,0,50000.0,10.51,1
13832,D,MORTGAGE,debt_consolidation,Source Verified,60 months,10,38,17.57,326,0.0,1,91000.0,16.91,1
429,B,RENT,debt_consolidation,Verified,36 months,0,79,9.99,155,0.0,0,48605.0,13.48,1
8963,E,RENT,debt_consolidation,Verified,36 months,10,37,19.99,156,0.0,0,32000.0,19.62,1
6497,C,MORTGAGE,credit_card,Not Verified,60 months,0,45,14.64,232,0.0,2,90000.0,23.08,1
25890,C,MORTGAGE,debt_consolidation,Source Verified,60 months,0,37,12.39,273,0.0,0,135000.0,12.68,1
18622,C,MORTGAGE,debt_consolidation,Verified,60 months,3,46,15.31,336,0.0,0,64800.0,29.23,0
3367,B,MORTGAGE,credit_card,Source Verified,36 months,3,41,12.49,241,0.0,0,70000.0,11.54,1
19462,F,MORTGAGE,credit_card,Verified,60 months,10,45,23.43,292,0.0,0,32000.0,12.19,0
14512,C,RENT,debt_consolidation,Not Verified,36 months,10,66,13.99,270,,0,120000.0,8.75,1
5010,B,RENT,debt_consolidation,Verified,36 months,5,55,13.11,149,,1,50000.0,19.34,1
27384,C,MORTGAGE,debt_consolidation,Source Verified,60 months,0,42,13.35,193,0.0,1,154000.0,21.2,1
17129,C,MORTGAGE,debt_consolidation,Not Verified,36 months,5,87,14.35,230,0.0,0,52000.0,11.19,1
1435,B,RENT,credit_card,Not Verified,36 months,9,42,11.67,159,0.0,0,35000.0,11.42,1
25148,A,MORTGAGE,home_improvement,Not Verified,36 months,10,40,6.03,242,0.0,0,75000.0,18.79,1
3061,A,RENT,credit_card,Not Verified,36 months,3,36,6.49,183,0.0,0,84564.0,15.09,1
18866,C,MORTGAGE,debt_consolidation,Verified,60 months,0,38,12.99,338,0.0,1,55000.0,19.53,1
12603,C,MORTGAGE,debt_consolidation,Verified,60 months,5,59,17.27,188,0.0,1,85000.0,27.4,1
10555,D,MORTGAGE,debt_consolidation,Source Verified,60 months,10,43,17.57,225,0.0,1,110000.0,28.88,1
8053,B,RENT,debt_consolidation,Not Verified,36 months,3,38,12.49,138,0.0,0,22000.0,29.51,1
24383,B,RENT,debt_consolidation,Source Verified,36 months,10,46,10.99,231,0.0,0,58000.0,9.37,0
11814,B,MORTGAGE,home_improvement,Verified,36 months,7,55,13.11,116,0.0,0,14000.0,10.63,1
17177,D,MORTGAGE,credit_card,Source Verified,60 months,10,46,16.59,207,0.0,2,51000.0,5.62,1
16697,C,MORTGAGE,debt_consolidation,Verified,60 months,10,55,17.27,253,,0,45000.0,28.67,1
13605,B,OWN,debt_consolidation,Source Verified,36 months,7,46,11.99,168,0.0,1,74000.0,14.68,0
22360,G,OWN,home_improvement,Source Verified,60 months,4,42,25.83,139,0.0,0,70000.0,8.97,1
28374,D,RENT,debt_consolidation,Source Verified,36 months,3,37,15.59,121,0.0,0,30000.0,37.96,1
28186,C,RENT,debt_consolidation,Verified,36 months,5,40,13.35,253,0.0,0,140000.0,9.97,1
7443,B,RENT,credit_card,Not Verified,36 months,7,38,10.15,152,0.0,0,60000.0,6.26,0
19788,B,RENT,debt_consolidation,Source Verified,36 months,10,47,11.99,215,0.0,1,60000.0,16.3,1
28326,D,MORTGAGE,credit_card,Source Verified,60 months,10,41,16.99,241,0.0,0,78000.0,33.52,1
14774,B,MORTGAGE,debt_consolidation,Source Verified,36 months,10,61,14.09,450,0.0,2,145000.0,17.11,1
26350,D,MORTGAGE,medical,Source Verified,36 months,2,37,17.86,278,3.0,1,45000.0,5.01,1
13768,B,RENT,debt_consolidation,Not Verified,36 months,4,51,9.99,157,,0,30000.0,21.36,1
3827,B,RENT,debt_consolidation,Source Verified,36 months,0,44,12.99,233,0.0,3,92000.0,14.51,1
13734,B,OWN,debt_consolidation,Not Verified,60 months,0,81,10.74,429,0.0,0,48624.0,19.3,1
27435,D,RENT,small_business,Source Verified,36 months,8,54,18.75,210,0.0,0,60000.0,20.76,1
4074,C,RENT,debt_consolidation,Source Verified,36 months,6,43,12.99,173,0.0,2,43296.0,25.36,1
27103,B,RENT,major_purchase,Not Verified,36 months,1,43,12.49,82,0.0,1,15000.0,4.96,1
3649,B,MORTGAGE,debt_consolidation,Source Verified,36 months,5,38,9.17,112,0.0,0,30000.0,12.83,1
12097,A,OWN,credit_card,Source Verified,36 months,10,44,7.9,302,0.0,2,65000.0,23.97,1
2917,B,MORTGAGE,credit_card,Not Verified,36 months,0,41,10.15,135,0.0,1,60000.0,7.34,1
2206,A,MORTGAGE,car,Not Verified,36 months,10,38,7.12,395,0.0,1,64500.0,16.2,1
25650,B,RENT,debt_consolidation,Not Verified,36 months,10,55,11.14,210,0.0,0,30000.0,9.72,0
11672,B,MORTGAGE,home_improvement,Verified,36 months,9,92,10.62,357,0.0,4,306000.0,0.46,1
28681,F,RENT,debt_consolidation,Not Verified,36 months,7,38,25.57,169,0.0,0,40000.0,24.99,0
9110,A,MORTGAGE,debt_consolidation,Verified,36 months,3,51,7.9,183,0.0,0,39000.0,17.78,1
24514,B,RENT,credit_card,Not Verified,36 months,0,38,11.67,271,,0,25000.0,20.36,1
18218,C,RENT,debt_consolidation,Source Verified,36 months,1,43,12.99,132,0.0,0,20000.0,24.25,0
28506,D,RENT,debt_consolidation,Verified,36 months,9,54,19.05,357,0.0,3,75000.0,32.54,0
21753,D,RENT,debt_consolidation,Verified,36 months,0,58,17.77,343,0.0,2,45000.0,19.07,0
7828,C,RENT,debt_consolidation,Verified,36 months,0,47,13.98,348,0.0,0,55000.0,11.11,1
29380,C,RENT,debt_consolidation,Source Verified,60 months,0,43,14.99,254,0.0,2,36899.0,15.88,0
4629,A,MORTGAGE,credit_card,Not Verified,36 months,6,39,7.69,359,,0,190000.0,5.07,1
3391,D,RENT,credit_card,Verified,36 months,1,55,18.75,207,,1,120000.0,19.06,1
23025,C,MORTGAGE,debt_consolidation,Verified,36 months,4,99,13.92,263,0.0,1,88400.0,24.94,1
3714,C,MORTGAGE,debt_consolidation,Verified,60 months,2,51,14.33,229,0.0,1,50000.0,18.17,1
4947,A,MORTGAGE,credit_card,Not Verified,36 months,4,70,7.9,226,0.0,0,40000.0,22.14,0
1607,B,RENT,credit_card,Not Verified,36 months,2,59,11.14,246,0.0,1,47000.0,19.61,1
21618,C,RENT,debt_consolidation,Not Verified,36 months,10,62,15.31,169,0.0,3,40000.0,26.88,1
9306,D,RENT,credit_card,Not Verified,36 months,10,61,17.77,277,0.0,0,42000.0,19.31,1
2366,C,MORTGAGE,credit_card,Source Verified,60 months,10,43,13.98,422,,0,85000.0,9.84,1
29595,C,MORTGAGE,debt_consolidation,Verified,60 months,9,57,15.31,189,,2,42000.0,20.6,1
11421,A,RENT,credit_card,Not Verified,36 months,0,48,6.62,205,0.0,0,83200.0,12.66,1
20674,A,MORTGAGE,other,Not Verified,36 months,10,78,7.49,238,0.0,0,87000.0,13.03,0
2638,A,RENT,credit_card,Verified,36 months,4,45,7.9,88,0.0,0,24000.0,4.4,1
7429,D,MORTGAGE,debt_consolidation,Verified,36 months,0,49,19.2,576,0.0,2,19584.0,18.2,1
28566,C,OWN,other,Not Verified,36 months,10,45,15.31,457,0.0,1,52000.0,17.61,1
7489,D,MORTGAGE,debt_consolidation,Verified,60 months,10,46,17.57,218,0.0,2,90000.0,23.64,1
16854,C,MORTGAGE,debt_consolidation,Not Verified,36 months,10,51,15.22,180,0.0,2,80000.0,2.9,0
17149,D,MORTGAGE,home_improvement,Not Verified,60 months,10,37,15.61,243,0.0,2,78000.0,13.95,1
5070,B,MORTGAGE,credit_card,Verified,60 months,10,49,11.99,405,0.0,1,125000.0,16.66,1
14228,B,RENT,moving,Not Verified,36 months,10,40,10.99,188,0.0,0,60000.0,11.54,1
11357,C,RENT,debt_consolidation,Verified,36 months,10,53,14.33,263,0.0,0,200000.0,6.64,0
5504,B,RENT,home_improvement,Not Verified,36 months,2,41,10.99,215,0.0,1,75000.0,20.54,1
16157,E,RENT,debt_consolidation,Verified,60 months,9,43,21.99,333,0.0,2,75000.0,26.18,0
11099,A,RENT,home_improvement,Not Verified,36 months,10,83,6.91,381,0.0,0,35416.56,20.3,1
10214,E,MORTGAGE,home_improvement,Not Verified,36 months,7,47,22.4,193,0.0,2,40000.0,20.76,0
27407,C,MORTGAGE,credit_card,Verified,60 months,10,85,13.35,332,0.0,2,64800.0,12.91,0
27460,C,MORTGAGE,debt_consolidation,Verified,60 months,8,37,13.66,197,0.0,2,250000.0,2.27,1
7724,A,MORTGAGE,debt_consolidation,Verified,36 months,7,56,7.9,266,0.0,1,82000.0,20.99,1
23696,B,RENT,credit_card,Verified,36 months,0,44,10.99,208,0.0,0,40000.0,25.08,1
13339,B,MORTGAGE,debt_consolidation,Verified,60 months,6,77,11.49,278,0.0,0,73000.0,20.78,1
7595,A,MORTGAGE,credit_card,Source Verified,36 months,10,45,7.9,267,0.0,0,95000.0,2.89,1
20427,B,MORTGAGE,debt_consolidation,Not Verified,36 months,8,43,12.49,225,0.0,0,79000.0,26.57,1
15587,B,MORTGAGE,debt_consolidation,Not Verified,36 months,8,41,10.15,182,0.0,0,65000.0,9.92,1
1212,A,MORTGAGE,credit_card,Not Verified,36 months,0,41,7.69,141,0.0,2,40000.0,5.07,1
21649,C,RENT,debt_consolidation,Source Verified,60 months,1,41,13.98,196,,1,58000.0,18.19,1
21454,C,MORTGAGE,credit_card,Not Verified,36 months,10,41,13.98,234,0.0,0,110000.0,11.41,1
28823,D,MORTGAGE,credit_card,Source Verified,60 months,10,43,17.57,214,0.0,1,60000.0,20.4,1
20411,C,RENT,debt_consolidation,Verified,60 months,10,52,15.22,265,0.0,0,61248.0,16.37,1
684,D,RENT,other,Verified,36 months,1,52,18.25,176,,1,55000.0,12.57,1
4141,D,RENT,debt_consolidation,Verified,60 months,10,55,19.72,196,0.0,0,75000.0,10.74,1
24111,C,MORTGAGE,home_improvement,Verified,36 months,7,48,16.2,188,,0,62000.0,1.72,1
29183,B,MORTGAGE,debt_consolidation,Source Verified,36 months,2,49,12.99,325,0.0,0,44000.0,16.76,0
8967,D,RENT,wedding,Not Verified,36 months,6,56,17.77,228,0.0,1,49000.0,22.04,0
17106,C,MORTGAGE,home_improvement,Verified,60 months,10,56,17.27,187,0.0,2,80000.0,11.94,0
24373,B,RENT,moving,Not Verified,36 months,5,44,12.99,192,0.0,0,50000.0,10.56,1
21136,A,OWN,credit_card,Source Verified,36 months,2,39,6.03,221,0.0,0,93000.0,8.51,1
13567,E,RENT,debt_consolidation,Verified,60 months,10,61,22.47,260,0.0,1,75000.0,33.95,0
13755,A,RENT,debt_consolidation,Source Verified,36 months,0,41,6.03,183,,0,45000.0,18.87,1
5404,C,MORTGAGE,home_improvement,Not Verified,36 months,4,60,15.8,234,0.0,2,103000.0,11.28,0
20195,B,RENT,debt_consolidation,Source Verified,36 months,1,43,12.49,230,0.0,1,50000.0,9.34,1
4361,B,OWN,debt_consolidation,Source Verified,36 months,0,51,12.35,215,0.0,0,32640.0,24.96,1
20877,C,MORTGAGE,debt_consolidation,Not Verified,36 months,6,54,14.33,189,0.0,1,85000.0,20.71,1
12179,C,RENT,debt_consolidation,Source Verified,36 months,4,53,13.68,134,0.0,0,60000.0,6.64,1
795,B,MORTGAGE,debt_consolidation,Not Verified,36 months,10,41,12.49,182,,1,62000.0,14.03,1
19873,B,MORTGAGE,debt_consolidation,Verified,36 months,8,59,14.09,291,0.0,0,26000.0,21.02,1
16328,B,MORTGAGE,debt_consolidation,Verified,36 months,1,47,11.99,380,0.0,0,62000.0,16.19,1
20647,D,OWN,other,Source Verified,36 months,3,41,15.61,186,0.0,2,26000.0,20.5,1
5994,B,MORTGAGE,major_purchase,Source Verified,36 months,8,73,12.69,198,0.0,1,180396.0,6.21,1
2326,D,RENT,debt_consolidation,Source Verified,60 months,2,37,15.59,212,0.0,1,37000.0,20.18,1
29619,D,MORTGAGE,debt_consolidation,Verified,36 months,10,47,17.57,248,0.0,0,90000.0,9.63,1
10811,A,RENT,car,Source Verified,36 months,2,69,8.9,121,0.0,0,50000.0,9.88,1
3774,A,RENT,wedding,Verified,36 months,1,101,9.32,256,0.0,0,46000.0,20.92,1
1843,E,MORTGAGE,debt_consolidation,Source Verified,60 months,10,45,22.45,174,0.0,0,78000.0,13.31,1
27495,E,RENT,other,Verified,36 months,10,60,21.0,192,0.0,2,52000.0,17.91,1
14634,D,RENT,debt_consolidation,Not Verified,36 months,3,66,18.25,117,0.0,0,33000.0,23.71,0
20619,B,MORTGAGE,debt_consolidation,Source Verified,36 months,10,68,10.74,207,0.0,2,100000.0,20.29,1
9121,E,RENT,other,Verified,36 months,2,38,20.99,79,0.0,0,65000.0,5.14,1
6653,D,RENT,debt_consolidation,Verified,36 months,6,51,20.31,138,0.0,0,15600.0,4.69,1
28584,E,RENT,debt_consolidation,Verified,60 months,10,39,19.52,229,0.0,0,92000.0,4.0,1
7197,D,MORTGAGE,debt_consolidation,Source Verified,36 months,10,74,16.77,267,0.0,2,60000.0,12.06,1
12243,B,RENT,debt_consolidation,Not Verified,36 months,10,61,13.11,291,0.0,0,27000.0,27.47,1
28862,B,MORTGAGE,debt_consolidation,Verified,36 months,8,38,11.67,235,0.0,2,46500.0,31.61,0
15717,E,RENT,car,Not Verified,36 months,5,51,21.15,242,0.0,2,75000.0,1.2,0
19787,B,MORTGAGE,debt_consolidation,Verified,36 months,10,50,11.99,224,0.0,0,78000.0,24.75,1
20667,C,MORTGAGE,other,Not Verified,36 months,0,104,12.84,181,0.0,1,15000.0,10.48,1
973,B,MORTGAGE,debt_consolidation,Source Verified,36 months,10,49,11.99,214,0.0,2,100000.0,12.23,1
29725,E,RENT,credit_card,Verified,60 months,7,67,21.48,220,0.0,1,35000.0,22.77,0
28229,E,RENT,credit_card,Verified,60 months,10,57,22.47,198,0.0,0,58500.0,16.51,1
9367,B,RENT,wedding,Source Verified,36 months,2,78,9.99,159,0.0,1,73000.0,3.14,1
4765,C,RENT,debt_consolidation,Source Verified,36 months,6,106,13.47,231,0.0,2,21996.0,7.31,1
1638,B,MORTGAGE,debt_consolidation,Not Verified,36 months,0,41,10.99,280,0.0,2,130000.0,5.39,1
12521,A,MORTGAGE,other,Not Verified,36 months,2,41,7.69,141,0.0,1,49500.0,3.47,1
10325,B,RENT,debt_consolidation,Not Verified,36 months,6,48,11.99,230,0.0,1,40000.0,19.02,1
25116,D,RENT,debt_consolidation,Not Verified,60 months,4,71,17.27,217,0.0,0,40000.0,21.06,0
13264,B,RENT,home_improvement,Verified,36 months,10,52,12.35,368,0.0,0,85000.0,3.05,1
4231,C,RENT,credit_card,Not Verified,36 months,5,62,15.31,197,0.0,1,45000.0,17.47,1
14650,D,RENT,debt_consolidation,Source Verified,36 months,2,44,18.92,137,0.0,4,31000.0,22.3,1
12853,D,MORTGAGE,debt_consolidation,Verified,60 months,2,44,19.47,147,0.0,1,80000.0,3.65,1
7650,A,OWN,home_improvement,Verified,36 months,10,38,8.39,267,0.0,1,293000.0,7.84,1
27083,B,RENT,other,Not Verified,36 months,10,37,10.49,158,0.0,0,60000.0,9.14,1
25634,C,MORTGAGE,credit_card,Source Verified,60 months,3,42,14.99,199,0.0,2,134000.0,11.72,1
4379,B,RENT,debt_consolidation,Source Verified,36 months,6,68,9.76,280,0.0,0,60425.0,14.87,1
15320,C,MORTGAGE,credit_card,Verified,60 months,10,48,13.98,238,0.0,5,120000.0,6.04,1
25752,B,RENT,credit_card,Not Verified,36 months,3,59,11.14,169,0.0,0,75000.0,11.31,1
20633,A,MORTGAGE,debt_consolidation,Verified,36 months,7,49,7.9,296,0.0,0,100000.0,22.08,1
14,E,MORTGAGE,debt_consolidation,Verified,36 months,3,93,17.56,172,0.0,0,67000.0,19.52,0
4063,C,MORTGAGE,credit_card,Not Verified,60 months,4,39,13.98,212,0.0,2,85000.0,29.11,1
11432,A,MORTGAGE,credit_card,Not Verified,36 months,0,38,7.12,194,0.0,2,54000.0,11.53,1
26263,D,MORTGAGE,debt_consolidation,Verified,60 months,10,60,17.77,227,0.0,0,80000.0,13.73,0
28726,D,MORTGAGE,debt_consolidation,Not Verified,36 months,1,37,17.14,235,0.0,0,42000.0,3.54,1
28465,B,MORTGAGE,credit_card,Verified,36 months,6,47,9.67,185,0.0,1,50000.0,31.47,1
18953,E,RENT,debt_consolidation,Verified,60 months,3,49,21.7,146,0.0,1,70000.0,32.25,0
16799,C,RENT,debt_consolidation,Source Verified,36 months,8,40,12.99,166,0.0,0,85000.0,30.26,1
22168,A,RENT,debt_consolidation,Not Verified,36 months,10,38,7.69,243,0.0,0,35000.0,14.03,1
18994,D,RENT,credit_card,Source Verified,60 months,5,38,18.24,246,0.0,1,120000.0,12.44,0
12311,D,RENT,moving,Source Verified,36 months,0,36,16.49,118,0.0,2,36000.0,16.2,1
17392,C,MORTGAGE,debt_consolidation,Source Verified,36 months,10,62,15.8,294,0.0,3,95000.0,7.59,1
18053,B,RENT,debt_consolidation,Not Verified,36 months,2,67,12.12,197,0.0,0,35000.0,5.01,1
2197,A,RENT,debt_consolidation,Not Verified,36 months,5,40,8.39,224,0.0,0,58000.0,17.43,1
24142,D,RENT,debt_consolidation,Not Verified,36 months,7,50,19.2,260,0.0,2,62000.0,10.34,1
17322,D,RENT,debt_consolidation,Source Verified,36 months,7,76,16.49,198,0.0,2,72000.0,18.18,1
6226,B,OWN,debt_consolidation,Source Verified,36 months,10,47,10.99,319,0.0,1,75000.0,22.53,1
25594,A,MORTGAGE,debt_consolidation,Not Verified,36 months,7,39,7.12,206,0.0,0,75000.0,27.39,1
25466,C,MORTGAGE,credit_card,Verified,36 months,1,45,15.31,345,0.0,1,186000.0,16.71,0
8350,D,RENT,vacation,Not Verified,36 months,1,65,18.75,163,0.0,1,45000.0,16.37,0
479,E,MORTGAGE,home_improvement,Source Verified,60 months,10,69,19.99,241,,0,58500.0,17.99,0
29409,E,MORTGAGE,debt_consolidation,Verified,36 months,2,98,16.35,251,0.0,1,144996.0,14.32,1
13615,B,MORTGAGE,debt_consolidation,Source Verified,36 months,10,45,12.49,387,0.0,0,75000.0,19.06,1
1646,D,RENT,debt_consolidation,Verified,36 months,9,42,16.29,192,0.0,0,65353.8,16.16,1
17162,A,MORTGAGE,home_improvement,Source Verified,36 months,6,42,6.03,209,0.0,0,98000.0,16.46,1
5924,B,RENT,credit_card,Not Verified,36 months,10,37,11.99,171,0.0,2,42000.0,27.6,1
26858,A,RENT,credit_card,Not Verified,36 months,1,63,8.9,265,0.0,0,70000.0,5.71,1
16400,B,MORTGAGE,debt_consolidation,Source Verified,36 months,10,68,12.12,269,0.0,0,62000.0,22.36,1
19411,A,RENT,credit_card,Not Verified,36 months,1,41,7.69,169,,2,70000.0,11.67,1
17593,A,MORTGAGE,debt_consolidation,Not Verified,36 months,6,39,7.69,194,0.0,1,47000.0,10.88,1
11165,D,RENT,debt_consolidation,Not Verified,36 months,7,41,16.99,216,,0,58000.0,8.88,1
18443,C,RENT,debt_consolidation,Not Verified,36 months,10,41,14.99,230,0.0,4,40000.0,20.49,1
11402,C,RENT,debt_consolidation,Verified,36 months,0,37,14.31,279,0.0,1,14580.0,8.15,1
29564,C,OWN,debt_consolidation,Not Verified,36 months,0,57,16.29,240,0.0,0,35000.0,27.7,1
20748,C,RENT,debt_consolidation,Source Verified,60 months,3,47,15.61,289,0.0,4,67800.0,25.43,1
6076,B,RENT,debt_consolidation,Source Verified,36 months,10,46,12.85,294,0.0,0,90000.0,14.72,1
23629,B,MORTGAGE,home_improvement,Not Verified,36 months,10,43,11.67,337,0.0,0,62000.0,13.94,1
11888,B,MORTGAGE,debt_consolidation,Not Verified,36 months,10,55,13.11,267,0.0,0,118000.0,10.88,1
29036,B,RENT,home_improvement,Verified,36 months,2,88,11.12,153,0.0,0,90000.0,0.53,1
28523,D,OWN,other,Not Verified,36 months,10,42,17.57,269,,0,35000.0,1.51,1
10314,A,RENT,debt_consolidation,Not Verified,36 months,2,70,7.62,194,0.0,0,45000.0,23.23,1
17232,A,MORTGAGE,debt_consolidation,Verified,36 months,0,38,6.49,296,0.0,1,40761.0,14.19,1
11709,B,RENT,credit_card,Not Verified,36 months,8,46,12.99,115,0.0,1,55000.0,2.07,1
28543,A,RENT,credit_card,Verified,36 months,10,54,7.62,210,0.0,0,95000.0,19.31,1
19802,A,RENT,other,Not Verified,36 months,3,38,6.03,159,0.0,1,80000.0,22.5,1
101,B,MORTGAGE,debt_consolidation,Verified,36 months,4,49,12.99,212,0.0,0,125000.0,20.49,0
1984,A,MORTGAGE,debt_consolidation,Verified,36 months,0,58,7.9,213,0.0,0,95000.0,9.28,1
16582,A,MORTGAGE,car,Not Verified,36 months,10,41,7.69,184,0.0,0,60000.0,8.23,1
22084,A,MORTGAGE,debt_consolidation,Verified,60 months,5,52,8.9,411,0.0,0,67000.0,19.06,1
9019,A,RENT,debt_consolidation,Source Verified,36 months,7,51,6.62,348,0.0,0,60000.0,14.42,1
19602,C,OWN,debt_consolidation,Verified,36 months,3,91,13.85,287,0.0,2,75000.0,18.83,1
21619,B,RENT,car,Not Verified,60 months,5,85,9.62,195,0.0,0,60000.0,7.14,1
16630,A,RENT,debt_consolidation,Source Verified,36 months,2,43,6.62,135,0.0,0,46000.0,20.14,1
17701,C,MORTGAGE,debt_consolidation,Source Verified,60 months,10,56,17.27,208,0.0,0,79500.0,25.88,1
4139,A,MORTGAGE,credit_card,Source Verified,36 months,2,41,6.49,278,0.0,0,85000.0,21.3,1
8035,B,MORTGAGE,debt_consolidation,Not Verified,36 months,1,40,10.15,210,0.0,0,115000.0,9.02,1
15226,E,MORTGAGE,debt_consolidation,Verified,60 months,0,55,20.49,283,0.0,0,60000.0,29.14,1
14802,A,MORTGAGE,credit_card,Verified,36 months,10,50,8.6,343,0.0,1,105000.0,14.91,1
29929,B,RENT,credit_card,Verified,60 months,0,37,12.49,247,0.0,1,85500.0,23.19,1
7712,C,RENT,credit_card,Verified,60 months,5,62,16.29,273,0.0,3,59000.0,20.36,1
8199,B,MORTGAGE,debt_consolidation,Source Verified,36 months,10,39,10.15,281,0.0,0,85000.0,28.94,1
27612,D,MORTGAGE,other,Verified,36 months,10,53,19.52,293,0.0,1,80000.0,17.94,1
25060,C,MORTGAGE,debt_consolidation,Not Verified,36 months,2,38,12.99,209,0.0,1,65000.0,2.1,1
21541,A,MORTGAGE,credit_card,Not Verified,36 months,0,44,7.62,215,0.0,4,75000.0,28.38,1
12118,F,MORTGAGE,debt_consolidation,Not Verified,36 months,7,98,19.13,365,0.0,0,62400.0,13.52,1
22956,B,MORTGAGE,home_improvement,Not Verified,36 months,3,69,10.74,274,0.0,1,145000.0,10.82,1
5512,B,MORTGAGE,debt_consolidation,Source Verified,36 months,9,40,10.15,184,0.0,0,55000.0,16.98,1
8331,C,MORTGAGE,debt_consolidation,Not Verified,36 months,4,44,15.31,167,0.0,0,40000.0,20.31,1
29482,B,RENT,credit_card,Verified,36 months,10,54,13.11,142,0.0,0,65000.0,27.64,0
15069,B,MORTGAGE,other,Not Verified,36 months,3,98,11.14,162,0.0,0,37440.0,14.13,1
22003,A,RENT,debt_consolidation,Not Verified,36 months,6,73,7.9,202,0.0,0,54000.0,0.96,1
5086,A,RENT,debt_consolidation,Source Verified,36 months,4,87,7.14,172,0.0,0,50000.0,8.26,1
6152,B,MORTGAGE,credit_card,Not Verified,60 months,3,44,12.99,194,0.0,0,98000.0,15.96,0
6081,B,RENT,debt_consolidation,Verified,36 months,0,44,12.99,380,0.0,0,43000.0,18.53,1
22135,C,MORTGAGE,debt_consolidation,Verified,36 months,1,45,15.61,331,,0,32200.0,24.38,1
8843,C,MORTGAGE,debt_consolidation,Source Verified,60 months,5,41,13.98,235,0.0,0,112000.0,17.76,1
2253,C,RENT,debt_consolidation,Not Verified,36 months,1,42,12.99,148,0.0,0,75596.51,3.06,1
5580,C,MORTGAGE,credit_card,Source Verified,60 months,8,42,13.35,465,0.0,0,185000.0,8.82,1
3865,C,MORTGAGE,debt_consolidation,Verified,60 months,10,50,15.61,202,0.0,1,52000.0,28.42,1
10389,B,MORTGAGE,credit_card,Source Verified,36 months,7,54,11.14,275,0.0,1,48000.0,29.7,1
9138,D,MORTGAGE,credit_card,Source Verified,60 months,5,40,17.57,120,0.0,0,55000.0,13.96,1
10410,B,RENT,credit_card,Not Verified,36 months,7,43,10.15,288,0.0,0,22070.0,6.09,1
8346,A,MORTGAGE,debt_consolidation,Verified,36 months,2,46,7.9,292,0.0,0,140000.0,3.23,1
19373,B,RENT,small_business,Verified,60 months,3,77,11.99,152,0.0,0,40000.0,10.44,1
19824,B,MORTGAGE,credit_card,Source Verified,36 months,3,53,11.55,146,0.0,0,32231.0,21.85,1
1988,C,OWN,credit_card,Not Verified,36 months,9,52,16.78,395,0.0,1,55000.0,4.75,1
19422,C,MORTGAGE,credit_card,Source Verified,36 months,10,45,14.16,221,0.0,0,22977.0,21.84,1
2358,C,RENT,educational,Not Verified,36 months,4,92,13.48,209,0.0,1,36000.0,11.17,1
3190,D,MORTGAGE,debt_consolidation,Verified,60 months,10,56,17.77,179,0.0,0,80000.0,16.29,1
13407,B,MORTGAGE,credit_card,Not Verified,36 months,3,68,12.12,139,0.0,0,45000.0,19.66,1
25616,A,RENT,debt_consolidation,Not Verified,36 months,1,46,7.9,170,0.0,0,60000.0,7.52,1
